date,method,rank,symbol,sector,sector_class,market_cap,sel_mos,piotroski,altman_z,cycle_flag,years_history,price,last_price_date
2022-04-28,epv,10,MHO,Consumer Cyclical,operating,1332349200.0,0.399,5,3.728,PEAK_CYCLE,11,44.59,2022-04-28
2022-04-28,epv,11,SWBI,Industrials,operating,766625200.0,0.5,7,8.694,PEAK_CYCLE,11,13.85,2022-04-28
2022-04-28,epv,12,TPC,Industrials,operating,479786460.0,0.9129,3,1.917,NORMAL,11,9.34,2022-04-28
2022-04-28,epv,13,CCS,Consumer Cyclical,operating,1873803539.2,0.1959,5,3.617,PEAK_CYCLE,10,54.4,2022-04-28
2022-04-28,epv,14,TX,Basic Materials,operating,8651279325.39,0.5,8,4.433,PEAK_CYCLE,11,44.07,2022-04-28
2022-04-28,epv,15,FLGT,Healthcare,operating,1746117120.0,0.1896,6,13.001,NORMAL,8,56.37,2022-04-28
2022-04-28,epv,16,MTH,Consumer Cyclical,operating,3224571220.0,0.5,6,4.603,PEAK_CYCLE,11,42.17,2022-04-28
2022-04-28,epv,17,BZH,Consumer Cyclical,operating,469034170.0,-0.1387,6,2.263,NORMAL,11,15.41,2022-04-28
2022-04-28,epv,18,SOHU,Technology,operating,582639750.0,0.9261,6,1.645,NORMAL,11,14.75,2022-04-28
2022-04-28,epv,19,BNTX,Healthcare,operating,37240980000.0,0.1865,6,11.813,PEAK_CYCLE,5,143.4,2022-04-28
2022-04-28,epv,20,EDU,Consumer Defensive,operating,1858477500.0,0.7583,4,1.354,TROUGH_CYCLE,11,11.25,2022-04-28
2022-04-28,graham_revised,1,CCU,Consumer Defensive,operating,2470127555.0,0.5,6,1.797,NORMAL,11,13.37,2022-04-28
2022-04-28,graham_revised,2,EC,Energy,operating,34291323363.12,0.5,8,1.037,NORMAL,11,16.68,2022-04-28
2022-04-28,graham_revised,3,TAL,Consumer Defensive,operating,203584969.77,0.6205,4,0.84,TROUGH_CYCLE,10,3.03,2022-04-28
2022-04-28,graham_revised,4,YPF,Energy,operating,1700793690.0,0.95,7,0.636,NORMAL,11,4.33,2022-04-28
2022-04-28,graham_revised,5,KELYA,Industrials,operating,799085000.0,-0.0164,4,2.9,NORMAL,11,20.23,2022-04-28
2022-04-28,graham_revised,6,HOV,Consumer Cyclical,operating,310733050.0,0.5,6,1.872,PEAK_CYCLE,11,48.59,2022-04-28
2022-04-28,graham_revised,7,OPY,,operating,449189810.0,0.5,8,1.851,PEAK_CYCLE,7,33.07,2022-04-28
2022-04-28,graham_revised,8,TPC,Industrials,operating,479786460.0,0.9129,3,1.917,NORMAL,11,9.34,2022-04-28
2022-04-28,graham_revised,9,PATK,Consumer Cyclical,operating,983011950.0,0.1679,6,2.806,PEAK_CYCLE,11,42.09,2022-04-28
2022-04-28,graham_revised,10,NRG,Utilities,utility,9101750000.0,0.1703,6,2.098,NORMAL,11,37.15,2022-04-28
2022-04-28,graham_revised,11,EBAY,Consumer Cyclical,operating,35058040000.0,0.0808,6,4.102,NORMAL,11,53.77,2022-04-28
2022-04-28,graham_revised,12,WOR,Industrials,operating,1654712730.0,0.1666,6,2.524,NORMAL,11,30.69,2022-04-28
2022-04-28,graham_revised,13,SWBI,Industrials,operating,766625200.0,0.5,7,8.694,PEAK_CYCLE,11,13.85,2022-04-28
2022-04-28,graham_revised,14,BABA,Consumer Cyclical,operating,249797952500.0,0.0212,5,1.492,NORMAL,10,90.91,2022-04-28
2022-04-28,graham_revised,15,SOHU,Technology,operating,582639750.0,0.9261,6,1.645,NORMAL,11,14.75,2022-04-28
2022-04-28,graham_revised,16,PAM,Utilities,utility,1257756000.0,0.1883,7,1.6,NORMAL,9,22.38,2022-04-28
2022-04-28,graham_revised,17,SATS,Technology,operating,2186465710.0,0.1967,6,6.088,PEAK_CYCLE,11,24.31,2022-04-28
2022-04-28,graham_revised,18,CGAU,Basic Materials,operating,2731962300.0,0.0591,6,4.908,PEAK_CYCLE,11,9.21,2022-04-28
2022-04-28,graham_revised,19,CIG,Utilities,utility,5298400000.0,0.1418,4,1.229,NORMAL,10,1.85,2022-04-28
2022-04-28,graham_revised,20,WBD,Communication Services,operating,12257800000.0,0.1544,7,1.419,NORMAL,11,18.35,2022-04-28
2022-04-28,acquirers_multiple,1,JEF,Financial Services,financial,8240055350.0,0.2,8,1.075,PEAK_CYCLE,11,30.35,2022-04-28
2022-04-28,acquirers_multiple,2,CEPU,Utilities,utility,565943920.0,0.1998,6,2.374,NORMAL,11,3.76,2022-04-28
2022-04-28,acquirers_multiple,3,MTH,Consumer Cyclical,operating,3224571220.0,0.5,6,4.603,PEAK_CYCLE,11,42.17,2022-04-28
2022-04-28,acquirers_multiple,4,KBH,Consumer Cyclical,operating,3196931920.0,0.3908,6,3.559,PEAK_CYCLE,11,34.16,2022-04-28
2022-04-28,acquirers_multiple,5,CCU,Consumer Defensive,operating,2470127555.0,0.5,6,1.797,NORMAL,11,13.37,2022-04-28
2022-04-28,acquirers_multiple,6,ESNT,Financial Services,insurance,4642919100.0,0.1987,5,4.182,NORMAL,11,41.62,2022-04-28
2022-04-28,acquirers_multiple,7,TMHC,Consumer Cyclical,operating,3487237560.0,0.1983,7,2.77,PEAK_CYCLE,11,27.24,2022-04-28
2022-04-28,acquirers_multiple,8,TX,Basic Materials,operating,8651279325.39,0.5,8,4.433,PEAK_CYCLE,11,44.07,2022-04-28
2022-04-28,acquirers_multiple,9,GRBK,Consumer Cyclical,operating,1039071000.0,0.197,4,4.229,NORMAL,11,20.35,2022-04-28
2022-04-28,acquirers_multiple,10,SATS,Technology,operating,2186465710.0,0.1967,6,6.088,PEAK_CYCLE,11,24.31,2022-04-28
2022-04-28,acquirers_multiple,11,ENVA,Financial Services,financial,1412081120.0,0.1965,5,2.928,PEAK_CYCLE,11,37.42,2022-04-28
2022-04-28,acquirers_multiple,12,PGR,Financial Services,insurance,64827582000.0,0.1933,6,2.81,NORMAL,11,110.42,2022-04-28
2022-04-28,acquirers_multiple,13,SNEX,Financial Services,financial,909869292.9,0.1918,6,2.859,NORMAL,11,20.55,2022-04-28
2022-04-28,acquirers_multiple,14,EC,Energy,operating,34291323363.12,0.5,8,1.037,NORMAL,11,16.68,2022-04-28
2022-04-28,acquirers_multiple,15,SENEA,Consumer Defensive,operating,510375340.0,0.1907,8,4.569,PEAK_CYCLE,11,55.73,2022-04-28
2022-04-28,acquirers_multiple,16,UVV,Consumer Defensive,operating,1456576138.16,0.1846,6,3.232,NORMAL,10,58.76,2022-04-28
2022-04-28,acquirers_multiple,17,NMIH,Financial Services,insurance,1622142950.0,0.1996,7,2.99,PEAK_CYCLE,11,18.67,2022-04-28
2022-04-28,acquirers_multiple,18,SIGA,Healthcare,operating,523358604.6,0.1789,4,10.421,NORMAL,11,6.85,2022-04-28
2022-04-28,acquirers_multiple,19,CLS,Technology,operating,1444380000.0,0.1781,6,1.524,PEAK_CYCLE,11,11.4,2022-04-28
2022-04-28,acquirers_multiple,20,BXC,Industrials,operating,681925442.46,0.1978,7,5.544,PEAK_CYCLE,11,69.06,2022-04-28
2022-04-28,iv15_deep_value,1,RIO,Basic Materials,operating,116482639000.0,0.6801,8,3.674,NORMAL,11,71.51,2022-04-28
2022-04-28,iv15_deep_value,2,SWBI,Industrials,operating,766625200.0,0.5,7,8.694,PEAK_CYCLE,11,13.85,2022-04-28
2022-04-28,iv15_deep_value,3,TAL,Consumer Defensive,operating,203584969.77,0.6205,4,0.84,TROUGH_CYCLE,10,3.03,2022-04-28
2022-04-28,iv15_deep_value,4,RZB,,operating,1819512000.0,0.576,6,0.494,TROUGH_CYCLE,7,26.64,2022-04-28
2022-04-28,iv15_deep_value,5,BAK,Basic Materials,operating,6581038915.62,0.5,7,2.339,PEAK_CYCLE,11,16.51,2022-04-28
2022-04-28,iv15_deep_value,6,BKE,Consumer Cyclical,operating,1584764650.0,0.5,6,5.587,PEAK_CYCLE,11,32.09,2022-04-28
2022-04-28,iv15_deep_value,7,OPY,,operating,449189810.0,0.5,8,1.851,PEAK_CYCLE,7,33.07,2022-04-28
2022-04-28,iv15_deep_value,8,CCU,Consumer Defensive,operating,2470127555.0,0.5,6,1.797,NORMAL,11,13.37,2022-04-28
2022-04-28,iv15_deep_value,9,EC,Energy,operating,34291323363.12,0.5,8,1.037,NORMAL,11,16.68,2022-04-28
2022-04-28,iv15_deep_value,10,SMP,Consumer Cyclical,operating,979971038.48,0.5,5,3.334,NORMAL,11,43.33,2022-04-28
2022-04-28,iv15_deep_value,11,PHM,Consumer Cyclical,operating,11312066560.0,0.5,7,3.988,PEAK_CYCLE,11,43.52,2022-04-28
2022-04-28,iv15_deep_value,12,ATHM,Communication Services,operating,3469588276.05,0.5,4,2.463,NORMAL,11,27.73,2022-04-28
2022-04-28,iv15_deep_value,13,RYZ,Consumer Defensive,operating,1503443760.0,0.5,7,4.186,PEAK_CYCLE,11,38.64,2022-04-28
2022-04-28,iv15_deep_value,14,ZUMZ,Consumer Cyclical,operating,942157830.0,0.5,7,4.269,PEAK_CYCLE,11,38.31,2022-04-28
2022-04-28,iv15_deep_value,15,LEN,Consumer Cyclical,operating,24096637080.0,0.5,7,3.81,PEAK_CYCLE,11,78.59,2022-04-28
2022-04-28,iv15_deep_value,16,HOV,Consumer Cyclical,operating,310733050.0,0.5,6,1.872,PEAK_CYCLE,11,48.59,2022-04-28
2022-04-28,iv15_deep_value,17,TX,Basic Materials,operating,8651279325.39,0.5,8,4.433,PEAK_CYCLE,11,44.07,2022-04-28
2022-04-28,iv15_deep_value,18,TK,Energy,operating,346283852.31,0.3894,6,0.282,TROUGH_CYCLE,11,3.39,2022-04-28
2022-04-28,iv15_deep_value,19,PKX,Basic Materials,operating,17604497280.0,0.5,8,2.29,PEAK_CYCLE,11,57.39,2022-04-28
2022-04-28,iv15_deep_value,20,PBR,Energy,operating,88113578633.15,0.5,8,1.615,PEAK_CYCLE,11,13.51,2022-04-28
2022-05-28,dcf_fcff,1,CCU,Consumer Defensive,operating,2527400520.0,0.5,6,1.797,NORMAL,11,13.68,2022-05-27
2022-05-28,dcf_fcff,2,EC,Energy,operating,31474829777.54,0.5,8,1.037,NORMAL,11,15.31,2022-05-27
2022-05-28,dcf_fcff,3,RZB,,operating,1802437000.0,0.58,6,0.494,TROUGH_CYCLE,7,26.39,2022-05-27
2022-05-28,dcf_fcff,4,TAL,Consumer Defensive,operating,276821807.08,0.4839,4,0.847,TROUGH_CYCLE,10,4.12,2022-05-27
2022-05-28,dcf_fcff,5,TK,Energy,operating,353434256.34,0.3768,6,0.283,TROUGH_CYCLE,11,3.46,2022-05-27
2022-05-28,dcf_fcff,6,YPF,Energy,operating,1830415380.0,0.95,7,0.636,NORMAL,11,4.66,2022-05-27
2022-05-28,dcf_fcff,7,EDU,Consumer Defensive,operating,1969160160.0,0.7439,4,1.367,TROUGH_CYCLE,11,11.92,2022-05-27
2022-05-28,dcf_fcff,8,INVA,Healthcare,operating,1458048060.0,0.1853,6,3.653,NORMAL,11,15.46,2022-05-27
2022-05-28,dcf_fcff,9,BZH,Consumer Cyclical,operating,486992000.0,-0.1823,6,2.271,NORMAL,11,16.0,2022-05-27
2022-05-28,dcf_fcff,10,AMCX,Communication Services,operating,1717143670.0,0.1738,5,1.75,NORMAL,11,39.53,2022-05-27
2022-05-28,dcf_fcff,11,OPY,,operating,477442450.0,0.5,8,1.86,PEAK_CYCLE,7,35.15,2022-05-27
2022-05-28,dcf_fcff,12,PAM,Utilities,utility,1346552000.0,0.1872,7,1.626,NORMAL,9,23.96,2022-05-27
2022-05-28,dcf_fcff,13,HOV,Consumer Cyclical,operating,322371950.0,0.5,6,1.875,PEAK_CYCLE,11,50.41,2022-05-27
2022-05-28,dcf_fcff,14,CYD,Industrials,operating,433097874.0,0.52,6,1.606,TROUGH_CYCLE,11,10.6,2022-05-27
2022-05-28,dcf_fcff,15,KTB,Consumer Cyclical,operating,2355167960.0,0.1015,7,3.621,NORMAL,6,39.86,2022-05-27
2022-05-28,dcf_fcff,16,SIG,Consumer Cyclical,operating,3809610000.0,0.1859,8,3.084,NORMAL,11,60.47,2022-05-27
2022-05-28,dcf_fcff,17,SBH,Consumer Cyclical,operating,1747443600.0,0.1719,8,2.733,NORMAL,11,15.3,2022-05-27
2022-05-28,dcf_fcff,18,SWBI,Industrials,operating,841350400.0,0.5,7,8.943,PEAK_CYCLE,11,15.2,2022-05-27
2022-05-28,dcf_fcff,19,BWLP,Industrials,operating,1086596820.0,0.1777,6,1.776,NORMAL,6,7.82,2022-05-27
2022-05-28,dcf_fcff,20,ATHM,Communication Services,operating,4255344293.85,0.5,4,2.565,NORMAL,11,34.01,2022-05-27
2022-05-28,earnings_yield_gap,1,EC,Energy,operating,31474829777.54,0.5,8,1.037,NORMAL,11,15.31,2022-05-27
2022-05-28,earnings_yield_gap,2,GGAL,Financial Services,financial,1388109618.0,0.1236,5,1.269,NORMAL,11,9.38,2022-05-27
2022-05-28,earnings_yield_gap,3,CCU,Consumer Defensive,operating,2527400520.0,0.5,6,1.797,NORMAL,11,13.68,2022-05-27
2022-05-28,earnings_yield_gap,4,TEO,Communication Services,operating,2381978928.0,-0.0091,7,1.102,TROUGH_CYCLE,11,5.53,2022-05-27
2022-05-28,earnings_yield_gap,5,B,Basic Materials,operating,35800099916.8,0.003,7,1.996,PEAK_CYCLE,11,20.6,2022-05-27
2022-05-28,earnings_yield_gap,6,HOV,Consumer Cyclical,operating,322371950.0,0.5,6,1.875,PEAK_CYCLE,11,50.41,2022-05-27
2022-05-28,earnings_yield_gap,7,SOHU,Technology,operating,560124180.0,0.929,6,1.631,NORMAL,11,14.18,2022-05-27
2022-05-28,earnings_yield_gap,8,YPF,Energy,operating,1830415380.0,0.95,7,0.636,NORMAL,11,4.66,2022-05-27
2022-05-28,earnings_yield_gap,9,UHAL,Industrials,operating,9842325264.48,0.1119,7,1.748,NORMAL,11,50.196,2022-05-27
2022-05-28,earnings_yield_gap,10,JXN,Financial Services,insurance,3213969550.56,0.0175,7,0.069,NORMAL,5,36.24,2022-05-27
2022-05-28,earnings_yield_gap,11,NOAH,Financial Services,financial,232959103.16,0.0184,5,1.832,NORMAL,11,17.24,2022-05-27
2022-05-28,earnings_yield_gap,12,COO,Healthcare,operating,17555176000.0,-0.1026,6,5.427,NORMAL,11,88.04,2022-05-27
2022-05-28,earnings_yield_gap,13,EXE,Energy,operating,12163174549.35,0.0341,5,2.795,NORMAL,11,103.15,2022-05-27
2022-05-28,earnings_yield_gap,14,WOR,Industrials,operating,1567367190.0,0.1706,6,2.495,NORMAL,11,29.07,2022-05-27
2022-05-28,earnings_yield_gap,15,HTT,Financial Services,financial,194420423.66,-0.0507,7,2.291,PEAK_CYCLE,8,0.7301,2022-05-27
2022-05-28,earnings_yield_gap,16,GNW,Financial Services,insurance,2105123000.0,0.1861,5,0.164,PEAK_CYCLE,11,4.09,2022-05-27
2022-05-28,earnings_yield_gap,17,RZB,,operating,1802437000.0,0.58,6,0.494,TROUGH_CYCLE,7,26.39,2022-05-27
2022-05-28,earnings_yield_gap,18,PFSI,Financial Services,financial,3391767170.0,0.1924,7,1.165,NORMAL,11,50.27,2022-05-27
2022-05-28,earnings_yield_gap,19,GTX,Consumer Cyclical,operating,415448850.68,0.1879,5,1.115,NORMAL,7,5.96,2022-05-27
2022-05-28,earnings_yield_gap,20,OVID,Healthcare,operating,118438320.0,0.1485,5,7.831,INSUFFICIENT_HISTORY,8,1.74,2022-05-27
2022-05-28,ev_gross_profit,1,EVER,Communication Services,operating,280990080.0,0.15,4,4.263,NORMAL,6,9.66,2022-05-27
2022-05-28,ev_gross_profit,2,USNA,Consumer Defensive,operating,1457779380.0,0.1682,7,9.07,NORMAL,11,71.66,2022-05-27
2022-05-28,ev_gross_profit,3,HLF,Consumer Defensive,operating,2427003000.0,0.1697,6,2.832,NORMAL,11,22.41,2022-05-27
2022-05-28,ev_gross_profit,4,APPS,Technology,operating,2736382400.0,-0.1788,8,17.0,NORMAL,10,26.66,2022-05-27
2022-05-28,ev_gross_profit,5,NATR,Consumer Defensive,operating,252054800.0,0.174,7,4.306,NORMAL,11,12.4,2022-05-27
2022-05-28,ev_gross_profit,6,SATS,Technology,operating,2205353320.0,0.197,6,6.093,PEAK_CYCLE,11,24.52,2022-05-27
2022-05-28,ev_gross_profit,7,SFIX,Consumer Cyclical,operating,910325250.0,0.1492,5,4.334,NORMAL,6,8.59,2022-05-27
2022-05-28,ev_gross_profit,8,STC,Financial Services,insurance,1517061120.0,0.1677,7,2.779,PEAK_CYCLE,11,55.84,2022-05-27
2022-05-28,ev_gross_profit,9,OOMA,Communication Services,operating,333563394.29,0.006,4,3.7,PEAK_CYCLE,10,14.21,2022-05-27
2022-05-28,ev_gross_profit,10,MDXG,Healthcare,operating,422653544.98,0.1487,4,3.297,NORMAL,11,3.83,2022-05-27
2022-05-28,ev_gross_profit,11,OVID,Healthcare,operating,118438320.0,0.1485,5,7.831,INSUFFICIENT_HISTORY,8,1.74,2022-05-27
2022-05-28,ev_gross_profit,12,UI,Technology,operating,16844341800.0,-0.0649,8,16.825,NORMAL,11,267.15,2022-05-27
2022-05-28,ev_gross_profit,13,RVLV,Consumer Cyclical,operating,2236410000.0,-0.0364,5,12.111,NORMAL,6,30.0,2022-05-27
2022-05-28,ev_gross_profit,14,BNTX,Healthcare,operating,43359512000.0,0.1818,6,12.745,PEAK_CYCLE,5,166.96,2022-05-27
2022-05-28,ev_gross_profit,15,SWBI,Industrials,operating,841350400.0,0.5,7,8.943,PEAK_CYCLE,11,15.2,2022-05-27
2022-05-28,ev_gross_profit,16,QXO,Industrials,operating,58306425600.0,0.1478,5,4050.599,NORMAL,11,185.6,2022-05-27
2022-05-28,ev_gross_profit,17,RHI,Industrials,operating,9984237660.0,0.063,8,7.28,NORMAL,11,89.37,2022-05-27
2022-05-28,ev_gross_profit,18,KFRC,Industrials,operating,1353325600.0,0.0985,7,8.151,NORMAL,11,63.8,2022-05-27
2022-05-28,ev_gross_profit,19,TEO,Communication Services,operating,2381978928.0,-0.0091,7,1.102,TROUGH_CYCLE,11,5.53,2022-05-27
2022-05-28,ev_gross_profit,20,NVO,Healthcare,operating,248135994000.0,-0.0662,4,3.354,NORMAL,11,53.87,2022-05-27
2022-05-28,rd_capitalized_dcf,1,CCU,Consumer Defensive,operating,2527400520.0,0.5,6,1.797,NORMAL,11,13.68,2022-05-27
2022-05-28,rd_capitalized_dcf,2,EC,Energy,operating,31474829777.54,0.5,8,1.037,NORMAL,11,15.31,2022-05-27
2022-05-28,rd_capitalized_dcf,3,HOV,Consumer Cyclical,operating,322371950.0,0.5,6,1.875,PEAK_CYCLE,11,50.41,2022-05-27
2022-05-28,rd_capitalized_dcf,4,SOHU,Technology,operating,560124180.0,0.929,6,1.631,NORMAL,11,14.18,2022-05-27
2022-05-28,rd_capitalized_dcf,5,GTX,Consumer Cyclical,operating,415448850.68,0.1879,5,1.115,NORMAL,7,5.96,2022-05-27
2022-05-28,rd_capitalized_dcf,6,SATS,Technology,operating,2205353320.0,0.197,6,6.093,PEAK_CYCLE,11,24.52,2022-05-27
2022-05-28,rd_capitalized_dcf,7,SHEN,Communication Services,operating,1163958290.0,0.7899,4,4.143,NORMAL,11,23.21,2022-05-27
2022-05-28,rd_capitalized_dcf,8,EBAY,Consumer Cyclical,operating,31830640000.0,0.0961,6,3.987,NORMAL,11,48.82,2022-05-27
2022-05-28,rd_capitalized_dcf,9,RZB,,operating,1802437000.0,0.58,6,0.494,TROUGH_CYCLE,7,26.39,2022-05-27
2022-05-28,rd_capitalized_dcf,10,CYD,Industrials,operating,433097874.0,0.52,6,1.606,TROUGH_CYCLE,11,10.6,2022-05-27
2022-05-28,rd_capitalized_dcf,11,BIIB,Healthcare,operating,30847520000.0,0.1727,5,3.273,TROUGH_CYCLE,11,206.2,2022-05-27
2022-05-28,rd_capitalized_dcf,12,INVA,Healthcare,operating,1458048060.0,0.1853,6,3.653,NORMAL,11,15.46,2022-05-27
2022-05-28,rd_capitalized_dcf,13,CGNT,Technology,operating,475309800.0,0.0299,5,1.698,NORMAL,11,7.14,2022-05-27
2022-05-28,rd_capitalized_dcf,14,OPY,,operating,477442450.0,0.5,8,1.86,PEAK_CYCLE,7,35.15,2022-05-27
2022-05-28,rd_capitalized_dcf,15,BWLP,Industrials,operating,1086596820.0,0.1777,6,1.776,NORMAL,6,7.82,2022-05-27
2022-05-28,rd_capitalized_dcf,16,WOR,Industrials,operating,1567367190.0,0.1706,6,2.495,NORMAL,11,29.07,2022-05-27
2022-05-28,rd_capitalized_dcf,17,ALSN,Consumer Cyclical,operating,4237200000.0,0.1532,6,1.403,NORMAL,11,39.6,2022-05-27
2022-05-28,rd_capitalized_dcf,18,AMCX,Communication Services,operating,1717143670.0,0.1738,5,1.75,NORMAL,11,39.53,2022-05-27
2022-05-28,rd_capitalized_dcf,19,IRWD,Healthcare,operating,1871076840.0,0.1463,4,2.659,NORMAL,11,11.38,2022-05-27
2022-05-28,rd_capitalized_dcf,20,EBS,Healthcare,operating,1905402000.0,0.1803,6,2.643,NORMAL,11,35.22,2022-05-27
2022-05-28,owner_earnings,1,CCU,Consumer Defensive,operating,2527400520.0,0.5,6,1.797,NORMAL,11,13.68,2022-05-27
2022-05-28,owner_earnings,2,EC,Energy,operating,31474829777.54,0.5,8,1.037,NORMAL,11,15.31,2022-05-27
2022-05-28,owner_earnings,3,YPF,Energy,operating,1830415380.0,0.95,7,0.636,NORMAL,11,4.66,2022-05-27
2022-05-28,owner_earnings,4,AMCX,Communication Services,operating,1717143670.0,0.1738,5,1.75,NORMAL,11,39.53,2022-05-27
2022-05-28,owner_earnings,5,HOV,Consumer Cyclical,operating,322371950.0,0.5,6,1.875,PEAK_CYCLE,11,50.41,2022-05-27
2022-05-28,owner_earnings,6,UPBD,Technology,operating,1840077670.0,0.1017,3,2.74,NORMAL,11,27.53,2022-05-27
2022-05-28,owner_earnings,7,SATS,Technology,operating,2205353320.0,0.197,6,6.093,PEAK_CYCLE,11,24.52,2022-05-27
2022-05-28,owner_earnings,8,GTX,Consumer Cyclical,operating,415448850.68,0.1879,5,1.115,NORMAL,7,5.96,2022-05-27
2022-05-28,owner_earnings,9,RZB,,operating,1802437000.0,0.58,6,0.494,TROUGH_CYCLE,7,26.39,2022-05-27
2022-05-28,owner_earnings,10,WBD,Communication Services,operating,12531680000.0,0.1543,7,1.427,NORMAL,11,18.76,2022-05-27
2022-05-28,owner_earnings,11,NRG,Utilities,utility,11380250000.0,0.1602,6,2.168,NORMAL,11,46.45,2022-05-27
2022-05-28,owner_earnings,12,SOHU,Technology,operating,560124180.0,0.929,6,1.631,NORMAL,11,14.18,2022-05-27
2022-05-28,owner_earnings,13,EBAY,Consumer Cyclical,operating,31830640000.0,0.0961,6,3.987,NORMAL,11,48.82,2022-05-27
2022-05-28,owner_earnings,14,PRG,Industrials,operating,1906830851.12,0.1703,6,5.146,NORMAL,11,28.88,2022-05-27
2022-05-28,owner_earnings,15,SHEN,Communication Services,operating,1163958290.0,0.7899,4,4.143,NORMAL,11,23.21,2022-05-27
2022-05-28,owner_earnings,16,PATK,Consumer Cyclical,operating,916683750.0,0.1701,6,2.785,PEAK_CYCLE,11,39.25,2022-05-27
2022-05-28,owner_earnings,17,BWLP,Industrials,operating,1086596820.0,0.1777,6,1.776,NORMAL,6,7.82,2022-05-27
2022-05-28,owner_earnings,18,OPY,,operating,477442450.0,0.5,8,1.86,PEAK_CYCLE,7,35.15,2022-05-27
2022-05-28,owner_earnings,19,WOR,Industrials,operating,1567367190.0,0.1706,6,2.495,NORMAL,11,29.07,2022-05-27
2022-05-28,owner_earnings,20,QUAD,Industrials,operating,224190000.0,0.1524,6,1.315,NORMAL,11,4.23,2022-05-27
2022-05-28,epv,1,CCU,Consumer Defensive,operating,2527400520.0,0.5,6,1.797,NORMAL,11,13.68,2022-05-27
2022-05-28,epv,2,EC,Energy,operating,31474829777.54,0.5,8,1.037,NORMAL,11,15.31,2022-05-27
2022-05-28,epv,3,RZB,,operating,1802437000.0,0.58,6,0.494,TROUGH_CYCLE,7,26.39,2022-05-27
2022-05-28,epv,4,OPY,,operating,477442450.0,0.5,8,1.86,PEAK_CYCLE,7,35.15,2022-05-27
2022-05-28,epv,5,SATS,Technology,operating,2205353320.0,0.197,6,6.093,PEAK_CYCLE,11,24.52,2022-05-27
2022-05-28,epv,6,TAL,Consumer Defensive,operating,276821807.08,0.4839,4,0.847,TROUGH_CYCLE,10,4.12,2022-05-27
2022-05-28,epv,7,GTX,Consumer Cyclical,operating,415448850.68,0.1879,5,1.115,NORMAL,7,5.96,2022-05-27
2022-05-28,epv,8,CYD,Industrials,operating,433097874.0,0.52,6,1.606,TROUGH_CYCLE,11,10.6,2022-05-27
2022-05-28,epv,9,HOV,Consumer Cyclical,operating,322371950.0,0.5,6,1.875,PEAK_CYCLE,11,50.41,2022-05-27
2022-05-28,epv,10,MHO,Consumer Cyclical,operating,1399280400.0,0.3689,5,3.753,PEAK_CYCLE,11,46.83,2022-05-27
2022-05-28,epv,11,TX,Basic Materials,operating,8788694699.29,0.5,8,4.45,PEAK_CYCLE,11,44.77,2022-05-27
2022-05-28,epv,12,SWBI,Industrials,operating,841350400.0,0.5,7,8.943,PEAK_CYCLE,11,15.2,2022-05-27
2022-05-28,epv,13,CCS,Consumer Cyclical,operating,1884825912.96,0.1965,5,3.621,PEAK_CYCLE,10,54.72,2022-05-27
2022-05-28,epv,14,TPC,Industrials,operating,538347120.0,0.9022,3,1.929,NORMAL,11,10.48,2022-05-27
2022-05-28,epv,15,SOHU,Technology,operating,560124180.0,0.929,6,1.631,NORMAL,11,14.18,2022-05-27
2022-05-28,epv,16,FLGT,Healthcare,operating,1795988480.0,0.189,6,13.266,NORMAL,8,57.98,2022-05-27
2022-05-28,epv,17,MTH,Consumer Cyclical,operating,3279626740.0,0.5,6,4.622,PEAK_CYCLE,11,42.89,2022-05-27
2022-05-28,epv,18,BZH,Consumer Cyclical,operating,486992000.0,-0.1823,6,2.271,NORMAL,11,16.0,2022-05-27
2022-05-28,epv,19,INVA,Healthcare,operating,1458048060.0,0.1853,6,3.653,NORMAL,11,15.46,2022-05-27
2022-05-28,epv,20,NTGR,Technology,operating,601128780.0,0.1983,3,2.541,NORMAL,11,19.39,2022-05-27
2022-05-28,graham_revised,1,CCU,Consumer Defensive,operating,2527400520.0,0.5,6,1.797,NORMAL,11,13.68,2022-05-27
2022-05-28,graham_revised,2,EC,Energy,operating,31474829777.54,0.5,8,1.037,NORMAL,11,15.31,2022-05-27
2022-05-28,graham_revised,3,YPF,Energy,operating,1830415380.0,0.95,7,0.636,NORMAL,11,4.66,2022-05-27
2022-05-28,graham_revised,4,KELYA,Industrials,operating,779335000.0,-0.0058,4,2.893,NORMAL,11,19.73,2022-05-27
2022-05-28,graham_revised,5,TAL,Consumer Defensive,operating,276821807.08,0.4839,4,0.847,TROUGH_CYCLE,10,4.12,2022-05-27
2022-05-28,graham_revised,6,HOV,Consumer Cyclical,operating,322371950.0,0.5,6,1.875,PEAK_CYCLE,11,50.41,2022-05-27
2022-05-28,graham_revised,7,SOHU,Technology,operating,560124180.0,0.929,6,1.631,NORMAL,11,14.18,2022-05-27
2022-05-28,graham_revised,8,PATK,Consumer Cyclical,operating,916683750.0,0.1701,6,2.785,PEAK_CYCLE,11,39.25,2022-05-27
2022-05-28,graham_revised,9,OPY,,operating,477442450.0,0.5,8,1.86,PEAK_CYCLE,7,35.15,2022-05-27
2022-05-28,graham_revised,10,EBAY,Consumer Cyclical,operating,31830640000.0,0.0961,6,3.987,NORMAL,11,48.82,2022-05-27
2022-05-28,graham_revised,11,WOR,Industrials,operating,1567367190.0,0.1706,6,2.495,NORMAL,11,29.07,2022-05-27
